	O2.UC-1	O2.UC-11	O2.UC-12	O2.UC-13	O2.UC-14	O2.UC-16	O2.UC-17	O2.UC-18	O2.UC-19	O2.UC-20	O2.UC-21	O2.UC-22	O2.UC-23	O2.UC-24	O2.UC-4	V1.CD-1	V1.CD-11	V1.CD-12	V1.CD-13	V1.CD-14	V1.CD-15	V1.CD-2	V1.CD-3	V1.CD-4	V1.CD-6	V1.CD-8	V1.CD-9	V1.UC-10	V1.UC-13	V1.UC-14	V1.UC-15	V1.UC-17	V1.UC-18	V1.UC-19	V1.UC-21	V1.UC-6	V1.UC-7	V1.UC-8	V1.UC-9
O2.UC-21	0.998393834322	0.998997604683	0.997612569193	0.998101064135	0.999273820809	0.9980006310299998	0.999107921317	0.9984931753659999	0.998997676593	0.997704469605	0.0	0.994275836161	0.998168836559	0.998033622395	0.996104339752	0.998667692358	0.999440962798	0.9970136420110001	0.997460266433	0.9983360229870001	0.997771184858	0.9940019590520001	0.9992253172799999	0.993240215999	0.9985497313989999	0.9922087907289999	0.9976528589460001	0.9971009836920001	0.998803721841	0.9979959223970001	0.9974385314540001	0.998038753336	0.998410569066	0.992420303967	0.9982688032670001	0.9978997445290001	0.998475077624	0.997986143592	0.9987351545350001
O2.UC-22	0.984282666024	0.993229996701	0.9887229378389999	0.982047863967	0.996734828538	0.9921654531020001	0.982724969579	0.986472855746	0.990604129429	0.976543139163	0.994275836161	0.0	0.984159396119	0.990993694556	0.991477549406	0.991407664156	0.997304820674	0.9833749610220001	0.9859672542010001	0.988155944278	0.992251366457	0.9953725065610001	0.994206869295	0.986075622984	0.9843572961929999	0.990117981495	0.982612360273	0.9819386581799999	0.977673187748	0.9950707295000001	0.984842506691	0.994881938998	0.987787438423	0.989055347501	0.989464397977	0.977677014542	0.986471388099	0.9555809032510001	0.982105758118
O2.UC-23	0.98786796456	0.9786048693880001	0.9867197419120001	0.992780667559	0.995832204444	0.992261257942	0.977782775969	0.967763001749	0.979435958874	0.9645275614319999	0.998168836559	0.984159396119	0.0	0.987147125027	0.9933133751469999	0.985314241643	0.9936879667020001	0.979928175874	0.980963907777	0.9850327762540001	0.9952649090100001	0.99653087006	0.995673667422	0.9887329247709999	0.9879810229799999	0.987734178143	0.981730601302	0.9754168933390001	0.9612702234810001	0.9877364353129999	0.9858902758050001	0.974330530825	0.9929990005179999	0.986586890034	0.9864399456980001	0.973032976039	0.974400875912	0.972187289604	0.968353922575
O2.UC-24	0.988219454881	0.970442324404	0.972357716593	0.986108014947	0.9863548638490001	0.984333072887	0.998306965414	0.971512755466	0.9806656951870001	0.9825436210430001	0.998033622395	0.990993694556	0.987147125027	0.0	0.996083872789	0.997765014753	0.9991477856700001	0.982432908158	0.9807050956460001	0.992474745137	0.998504391519	0.987878252652	0.996713452569	0.985613627584	0.9903674435850001	0.978880951588	0.983655836984	0.981890916782	0.9926868623999999	0.9846230159620001	0.9937971167209999	0.9957583889470001	0.9958021980299999	0.9815452229549999	0.986137608972	0.9870236768430001	0.99019544706	0.985050483274	0.986072892078
O2.UC-4	0.990355736067	0.996027497123	0.9912724968179999	0.992874837261	0.9950195469959999	0.9942684412360001	0.998257063147	0.990488463009	0.992443329156	0.9787244236370001	0.996104339752	0.991477549406	0.9933133751469999	0.996083872789	0.0	0.996354904165	0.997938130845	0.985521368788	0.9758507419750001	0.994790744993	0.998549917053	0.9912939323109999	0.996406932656	0.976666104721	0.993267547635	0.9743153372750001	0.988457348726	0.970676147805	0.996321812518	0.937888044096	0.989178506893	0.99057554869	0.989866232125	0.98531961611	0.98801948832	0.983560907463	0.9920157527719999	0.9918121142030001	0.991937290141
V1.CD-1	0.99445860954	0.996012766913	0.9961044782449999	0.9966480896529999	0.999061459101	0.9792591437929999	0.982326404063	0.9963917505140001	0.9972525864470001	0.991940773546	0.998667692358	0.991407664156	0.985314241643	0.997765014753	0.996354904165	0.0	0.984505966048	0.995345955828	0.995197960241	0.9885634673729999	0.990659018933	0.9984478829100001	0.997929099071	0.991495514574	0.9897490735700001	0.997171481975	0.9941073689390001	0.9937527726250001	0.995450264892	0.9970054912980001	0.9856305774690001	0.996502840307	0.991281839145	0.9959530732340001	0.986074158038	0.9949835695839999	0.991262467661	0.992183630414	0.996950032966
V1.CD-11	0.9968035459479999	0.997048245095	0.998900369431	0.999171207033	0.9997038921860001	0.9959410634899999	0.934233321467	0.9984065973890001	0.999179648637	0.998212427447	0.999440962798	0.997304820674	0.9936879667020001	0.9991477856700001	0.997938130845	0.984505966048	0.0	0.998337663925	0.990428096168	0.930305615451	0.9911377588860001	0.9996685781649999	0.997366692104	0.997233741382	0.994671689417	0.9983326781190001	0.990364944576	0.972329173099	0.9889454124079999	0.999207129173	0.9934607852840001	0.9981488214480001	0.992524432954	0.998392527353	0.984887323565	0.977170412964	0.994488420746	0.9946237492929999	0.995946235499
V1.CD-12	0.981036156381	0.902240002775	0.973964830915	0.9907043293950001	0.9840256838879999	0.992798873202	0.998171878724	0.949201580428	0.979299202472	0.968213478127	0.9970136420110001	0.9833749610220001	0.979928175874	0.982432908158	0.985521368788	0.995345955828	0.998337663925	0.0	0.9564055761399999	0.979372541091	0.998308311617	0.994818914555	0.993951856327	0.97718472692	0.9844725427750001	0.975144165345	0.9876092455750001	0.9537332566779999	0.9889016476729999	0.986110774031	0.989519307362	0.997885812412	0.990508234619	0.9830751305329999	0.973229168425	0.94324854948	0.9870860188439999	0.9720161957269999	0.966203891262
V1.CD-13	0.984476478497	0.967285801425	0.980973569119	0.985575969485	0.99431650791	0.992255713733	0.996542954399	0.9601885156129999	0.972628421989	0.9737037241200001	0.997460266433	0.9859672542010001	0.980963907777	0.9807050956460001	0.9758507419750001	0.995197960241	0.990428096168	0.9564055761399999	0.0	0.9888472944169999	0.9964487736669999	0.996334691565	0.993074188181	0.96630423171	0.978300896075	0.963614552895	0.959723770626	0.921913291617	0.9894606270540001	0.9865300864480001	0.986372051822	0.9897724182809999	0.9898697044920001	0.972590736321	0.9699221776129999	0.942748049114	0.98522177756	0.967354046864	0.9679133422990001
V1.CD-14	0.9698607881419999	0.994126448328	0.9957512691320001	0.9952082777310001	0.9981930893100001	0.993636597974	0.9715398555760001	0.986593400352	0.9938787915649999	0.975189294816	0.9983360229870001	0.988155944278	0.9850327762540001	0.992474745137	0.994790744993	0.9885634673729999	0.930305615451	0.979372541091	0.9888472944169999	0.0	0.991499540766	0.998833151764	0.9974993415160001	0.9942274100120001	0.982889561271	0.994416877217	0.9881631822939999	0.9847885192010001	0.978819529776	0.996711929321	0.978987146274	0.995638730001	0.987985068421	0.9968345658609999	0.9923892870759999	0.983109579761	0.9852656534280001	0.978619348742	0.990944300972
